0.0726,0.0632,-0.0148,0.3236,0.5094,0.312,1.697642163661581,0.9292649098474342,-1.59500693481276
0.0662,0.0648,-0.0214,0.3298,0.51,0.3182,1.7031900138696254,0.9153952843273232,-1.6061026352288488
0.0624,0.068,-0.028,0.3308,0.5098,0.321,1.7031900138696254,0.9153952843273232,-1.6061026352288488
0.0616,0.0722,-0.0352,0.331,0.518,0.3236,1.7059639389736476,0.8821081830790569,-1.6310679611650485
0.0626,0.0752,-0.0422,0.3294,0.5218,0.3246,1.7059639389736476,0.8821081830790569,-1.6310679611650485
0.0646,0.075,-0.0474,0.3298,0.5206,0.3264,1.7059639389736476,0.8821081830790569,-1.6310679611650485
0.0674,0.0732,-0.052,0.3304,0.5216,0.329,1.6754507628294035,0.8793342579750347,-1.6199722607489597
0.071,0.0704,-0.056,0.3214,0.5236,0.3294,1.6754507628294035,0.8793342579750347,-1.6199722607489597
0.0736,0.067,-0.0592,0.3208,0.5252,0.3304,1.6643550624133148,0.8654646324549237,-1.625520110957004
0.0744,0.0624,-0.062,0.3224,0.5228,0.3294,1.6643550624133148,0.8654646324549237,-1.625520110957004
0.0746,0.0568,-0.0636,0.3224,0.5162,0.3252,1.6782246879334257,0.8515950069348127,-1.6338418862690707
0.0618,0.0348,-0.0736,0.3234,0.5156,0.3152,1.6699029126213591,0.8155339805825242,-1.667128987517337
0.058,0.0298,-0.0768,0.3278,0.5086,0.3122,1.6699029126213591,0.8155339805825242,-1.667128987517337
0.057,0.0266,-0.0804,0.3284,0.5034,0.3084,1.6699029126213591,0.812760055478502,-1.6699029126213591
0.058,0.0264,-0.085,0.3282,0.4948,0.3046,1.6699029126213591,0.812760055478502,-1.6699029126213591
0.0606,0.0302,-0.0924,0.3278,0.495,0.3046,1.6754507628294035,0.7988904299583911,-1.6699029126213591
0.0644,0.0372,-0.1024,0.3276,0.4972,0.3054,1.6754507628294035,0.7988904299583911,-1.6699029126213591
0.0686,0.0448,-0.1132,0.3266,0.4974,0.305,1.667128987517337,0.7766990291262136,-1.68377253814147
0.0728,0.0522,-0.1238,0.3274,0.4986,0.3048,1.667128987517337,0.7766990291262136,-1.68377253814147
0.0818,0.0648,-0.1442,0.3222,0.506,0.3042,1.6726768377253813,0.7267683772538142,-1.7170596393897364
0.0856,0.0682,-0.1528,0.3198,0.5102,0.305,1.667128987517337,0.6851595006934813,-1.7170596393897364
0.088,0.069,-0.1596,0.3186,0.5144,0.307,1.667128987517337,0.6851595006934813,-1.7170596393897364
0.09,0.0674,-0.1652,0.3166,0.5174,0.3098,1.667128987517337,0.6851595006934813,-1.7170596393897364
0.0972,0.0542,-0.1798,0.3068,0.5262,0.3178,1.6588072122052704,0.6269070735090153,-1.7614424410540916
0.1052,0.0314,-0.193,0.3076,0.5134,0.3152,1.6615811373092926,0.5880721220527045,-1.7614424410540916
0.1088,0.0234,-0.1976,0.3064,0.5104,0.3126,1.6310679611650485,0.5936199722607489,-1.7864077669902914
0.1126,0.0148,-0.2008,0.3058,0.5068,0.308,1.6310679611650485,0.5936199722607489,-1.7864077669902914
0.1164,0.0058,-0.2032,0.307,0.502,0.3034,1.6310679611650485,0.5936199722607489,-1.7864077669902914
0.1212,-0.0028,-0.2064,0.3078,0.4956,0.2998,1.6366158113730929,0.5880721220527045,-1.8002773925104023
0.1282,-0.0074,-0.2098,0.3022,0.4966,0.2974,1.6366158113730929,0.5880721220527045,-1.8002773925104023
0.1352,-0.0138,-0.2124,0.2986,0.4928,0.295,1.6144244105409153,0.5409153952843273,-1.8141470180305133
0.139,-0.02,-0.2134,0.302,0.4886,0.293,1.6144244105409153,0.5409153952843273,-1.8141470180305133
0.1438,-0.025,-0.2144,0.3036,0.4832,0.2906,1.5866851595006934,0.5381414701803051,-1.8307905686546464
0.1492,-0.0274,-0.2174,0.308,0.4774,0.2898,1.5866851595006934,0.5381414701803051,-1.8307905686546464
0.1564,-0.0272,-0.2232,0.305,0.4794,0.288,1.5866851595006934,0.49930651872399445,-1.839112343966713
0.1652,-0.025,-0.2296,0.295,0.486,0.2852,1.5866851595006934,0.49930651872399445,-1.839112343966713
0.1714,-0.025,-0.2328,0.3086,0.4712,0.2888,1.564493758668516,0.4909847434119279,-1.869625520110957
0.176,-0.0382,-0.2278,0.303,0.478,0.27,1.564493758668516,0.4909847434119279,-1.869625520110957
0.1812,-0.0434,-0.2246,0.3058,0.4608,0.2656,1.564493758668516,0.4909847434119279,-1.869625520110957
0.1894,-0.049,-0.2218,0.3096,0.4576,0.2618,1.550624133148405,0.46879334257975036,-1.8779472954230236
0.201,-0.0492,-0.2228,0.3068,0.4594,0.2586,1.550624133148405,0.46879334257975036,-1.8779472954230236
0.2146,-0.0462,-0.2254,0.302,0.4552,0.2544,1.5201109570041609,0.43828016643550627,-1.9084604715672677
0.2396,-0.0342,-0.2208,0.2758,0.4694,0.2528,1.4590846047156727,0.43828016643550627,-1.9472954230235784
0.2452,-0.0212,-0.2016,0.2946,0.4774,0.2526,1.4590846047156727,0.43828016643550627,-1.9472954230235784
0.2428,-0.0156,-0.1978,0.3086,0.4576,0.251,1.4257975034674064,0.43273231622746183,-1.9639389736477115
0.2462,-0.0044,-0.1988,0.2918,0.4524,0.2462,1.4257975034674064,0.43273231622746183,-1.9639389736477115
0.2528,0.0122,-0.2024,0.2856,0.4634,0.2482,1.4257975034674064,0.43273231622746183,-1.9639389736477115
0.2562,0.029,-0.2048,0.287,0.4734,0.2456,1.3925104022191401,0.36893203883495146,-1.9889042995839112
0.256,0.0456,-0.203,0.29,0.5004,0.2542,1.3925104022191401,0.36893203883495146,-1.9889042995839112
0.2516,0.061,-0.1962,0.3028,0.508,0.2546,1.3536754507628295,0.33841886269070737,-1.9916782246879334
0.245,0.0718,-0.1896,0.303,0.517,0.2532,1.3536754507628295,0.33841886269070737,-1.9916782246879334
0.2352,0.0814,-0.1768,0.3062,0.5168,0.2536,1.2926490984743413,0.29403606102635227,-2.027739251040222
0.2204,0.089,-0.1588,0.315,0.5224,0.2578,1.2926490984743413,0.29403606102635227,-2.027739251040222
0.202,0.0932,-0.137,0.3166,0.5226,0.259,1.287101248266297,0.260748959778086,-2.013869625520111
0.1804,0.0984,-0.1122,0.3168,0.528,0.2704,1.287101248266297,0.260748959778086,-2.013869625520111
0.1536,0.1026,-0.0814,0.3208,0.5546,0.2868,1.2926490984743413,0.2552011095700416,-2.016643550624133
0.1212,0.1054,-0.046,0.3258,0.5676,0.3056,1.2926490984743413,0.2552011095700416,-2.016643550624133
0.0856,0.1062,-0.007,0.3204,0.571,0.319,1.2926490984743413,0.2552011095700416,-2.016643550624133
0.047,0.1068,0.0334,0.3182,0.5698,0.333,1.2815533980582525,0.260748959778086,-1.9805825242718447
0.0046,0.1084,0.0748,0.3158,0.568,0.3452,1.2815533980582525,0.260748959778086,-1.9805825242718447
-0.0392,0.114,0.1164,0.305,0.566,0.3548,1.3231622746185854,0.26629680998613037,-1.9334257975034674
-0.086,0.1242,0.1582,0.302,0.5636,0.3666,1.3231622746185854,0.26629680998613037,-1.9334257975034674
-0.1344,0.138,0.202,0.302,0.5692,0.3788,1.3675450762829404,0.29958391123439665,-1.9001386962552012
-0.182,0.1568,0.249,0.311,0.592,0.3934,1.3675450762829404,0.29958391123439665,-1.9001386962552012
-0.2254,0.1774,0.3016,0.3198,0.6276,0.4102,1.403606102635229,0.2857142857142857,-1.8474341192787795
-0.2624,0.1926,0.3604,0.2684,0.7258,0.4276,1.403606102635229,0.2857142857142857,-1.8474341192787795
-0.2944,0.2178,0.3834,0.261,0.6878,0.433,1.4618585298196949,0.36893203883495146,-1.7891816920943135
-0.3428,0.1956,0.4346,0.3166,0.6908,0.4202,1.4618585298196949,0.36893203883495146,-1.7891816920943135
-0.3938,0.1688,0.4852,0.2798,0.6792,0.3932,1.4618585298196949,0.36893203883495146,-1.7891816920943135
-0.5324,0.0662,0.599,0.2872,0.6008,0.3442,1.5034674063800277,0.44105409153952846,-1.697642163661581
-0.6262,0.0022,0.6564,0.3068,0.5534,0.3222,1.6033287101248266,0.5991678224687933,-1.5672676837725381
-0.7088,-0.05,0.6912,0.3282,0.5172,0.2866,1.6033287101248266,0.5991678224687933,-1.5672676837725381
-0.7796,-0.0836,0.7156,0.3504,0.4818,0.2388,1.7004160887656032,0.7406380027739251,-1.375866851595007
-0.835,-0.1004,0.7374,0.3024,0.4582,0.2298,1.7004160887656032,0.7406380027739251,-1.375866851595007
-0.8804,-0.1068,0.7508,0.275,0.4548,0.2382,1.7697642163661582,0.8793342579750347,-1.203883495145631
-0.924,-0.1064,0.76,0.3084,0.45,0.2486,1.7697642163661582,0.8793342579750347,-1.203883495145631
-0.9566,-0.1008,0.7556,0.2896,0.42,0.1662,1.7697642163661582,0.8793342579750347,-1.203883495145631
-0.9938,-0.0948,0.7438,0.3622,0.4244,0.2626,1.7836338418862692,1.0041608876560333,-1.029126213592233
-0.991,-0.071,0.7192,0.3136,0.43,0.2512,1.7836338418862692,1.0041608876560333,-1.029126213592233
-0.9642,-0.0414,0.6748,0.3124,0.4366,0.2582,1.8169209431345354,1.0957004160887656,-0.8682385575589459
-0.9276,-0.0104,0.622,0.3566,0.4234,0.2548,1.8169209431345354,1.0957004160887656,-0.8682385575589459
-0.8794,0.0288,0.5576,0.396,0.4316,0.3116,1.8030513176144245,1.1789181692094313,-0.7794729542302358
-0.8136,0.075,0.4884,0.3416,0.479,0.308,1.8030513176144245,1.1789181692094313,-0.7794729542302358
-0.74,0.1004,0.4156,0.3358,0.4718,0.3264,1.8030513176144245,1.1650485436893203,-0.723994452149792
-0.6946,0.128,0.3444,0.3514,0.4454,0.3378,1.8030513176144245,1.1650485436893203,-0.723994452149792
-0.63,0.1522,0.281,0.3462,0.452,0.3522,1.8363384188626908,1.1678224687933425,-0.6934812760055479
-0.5714,0.173,0.242,0.3508,0.4598,0.3674,1.8363384188626908,1.1678224687933425,-0.6934812760055479
-0.5188,0.185,0.1858,0.3598,0.4616,0.3816,1.8363384188626908,1.1678224687933425,-0.6934812760055479
-0.4666,0.189,0.1346,0.3632,0.4754,0.3946,1.8335644937586686,1.1400832177531206,-0.6629680998613038
-0.411,0.1832,0.0884,0.3524,0.4648,0.3902,1.8335644937586686,1.1400832177531206,-0.6629680998613038
-0.3536,0.1672,0.0494,0.3324,0.4558,0.3964,1.839112343966713,1.1040221914008321,-0.665742024965326
-0.2988,0.146,0.0162,0.3108,0.4392,0.375,1.839112343966713,1.1040221914008321,-0.665742024965326
-0.2432,0.109,-0.0142,0.3008,0.4278,0.362,1.852981969486824,1.0846047156726768,-0.6490984743411928
-0.2002,0.0706,-0.044,0.3114,0.4114,0.359,1.852981969486824,1.0846047156726768,-0.6490984743411928
-0.16,0.0318,-0.077,0.3108,0.3882,0.3526,1.8807212205270458,1.087378640776699,-0.6380027739251041
-0.1186,-0.0028,-0.1102,0.3032,0.3784,0.3492,1.8807212205270458,1.087378640776699,-0.6380027739251041
-0.0776,-0.0314,-0.1472,0.302,0.3712,0.3418,1.8807212205270458,1.087378640776699,-0.6380027739251041
-0.0344,-0.0556,-0.1882,0.2984,0.364,0.3358,1.883495145631068,1.0402219140083218,-0.6407766990291263
0.0114,-0.0738,-0.2326,0.2916,0.3638,0.33,1.883495145631068,1.0402219140083218,-0.6407766990291263
0.059,-0.0892,-0.2794,0.2786,0.3634,0.329,1.914008321775312,0.9625520110957004,-0.6740638002773925
0.1188,-0.0988,-0.329,0.2542,0.3652,0.3112,1.914008321775312,0.9625520110957004,-0.6740638002773925
0.1816,-0.1084,-0.3802,0.2328,0.3676,0.2986,1.927877947295423,0.8737864077669902,-0.7461858529819695
0.245,-0.1126,-0.4282,0.2016,0.3998,0.2914,1.927877947295423,0.8737864077669902,-0.7461858529819695
0.3036,-0.1244,-0.4894,0.1986,0.4124,0.2858,1.9750346740638003,0.7739251040221914,-0.8183079056865464
0.3544,-0.1488,-0.5438,0.2036,0.4004,0.2698,1.9750346740638003,0.7739251040221914,-0.8183079056865464
0.4028,-0.1798,-0.591,0.2122,0.3796,0.2508,1.969486823855756,0.6823855755894591,-0.8848821081830791
0.4546,-0.2066,-0.6384,0.1998,0.3746,0.2384,1.969486823855756,0.6823855755894591,-0.8848821081830791
0.5072,-0.2284,-0.6882,0.1844,0.361,0.2314,1.969486823855756,0.6823855755894591,-0.8848821081830791
0.5522,-0.2432,-0.7414,0.2258,0.2958,0.2364,1.9528432732316228,0.507628294036061,-1.0041608876560333
0.5918,-0.272,-0.7718,0.2314,0.319,0.2338,1.9528432732316228,0.507628294036061,-1.0041608876560333
0.626,-0.273,-0.7996,0.269,0.335,0.242,1.9223300970873787,0.4160887656033287,-1.0984743411927878
0.66,-0.264,-0.83,0.2854,0.3834,0.2612,1.9223300970873787,0.4160887656033287,-1.0984743411927878
0.6962,-0.2444,-0.8626,0.3014,0.4184,0.2918,1.8640776699029127,0.2635228848821082,-1.2122052704576975
0.7346,-0.2176,-0.9006,0.2962,0.4568,0.313,1.8640776699029127,0.2635228848821082,-1.2122052704576975
0.7732,-0.1928,-0.9254,0.2744,0.4966,0.331,1.7697642163661582,0.1276005547850208,-1.375866851595007
0.806,-0.1806,-0.9382,0.2762,0.5244,0.3454,1.7697642163661582,0.1276005547850208,-1.375866851595007
0.8318,-0.186,-0.9382,0.2716,0.5154,0.3412,1.6477115117891816,0.008321775312066574,-1.4951456310679612
0.8516,-0.2114,-0.923,0.2354,0.471,0.3132,1.6477115117891816,0.008321775312066574,-1.4951456310679612
0.8544,-0.2452,-0.8894,0.2396,0.4464,0.3016,1.6477115117891816,0.008321775312066574,-1.4951456310679612
0.8402,-0.2766,-0.846,0.253,0.4584,0.306,1.5256588072122053,-0.04160887656033287,-1.6033287101248266
0.8176,-0.301,-0.8,0.224,0.4618,0.2868,1.5256588072122053,-0.04160887656033287,-1.6033287101248266
0.7878,-0.325,-0.7488,0.1678,0.4288,0.2654,1.4119278779472955,-0.06102635228848821,-1.68377253814147
0.7422,-0.3392,-0.707,0.1732,0.3888,0.254,1.4119278779472955,-0.06102635228848821,-1.68377253814147
0.6822,-0.34,-0.671,0.2172,0.3854,0.2414,1.3425797503467407,-0.07489597780859916,-1.725381414701803
0.6288,-0.306,-0.6578,0.3212,0.423,0.341,1.3425797503467407,-0.07489597780859916,-1.725381414701803
0.5996,-0.2742,-0.6448,0.3476,0.399,0.3698,1.2676837725381416,-0.130374479889043,-1.7697642163661582
0.5814,-0.241,-0.626,0.3526,0.3454,0.3146,1.2676837725381416,-0.130374479889043,-1.7697642163661582
0.5846,-0.1188,-0.5778,0.2714,0.3912,0.2942,1.1511789181692094,-0.1636615811373093,-1.8058252427184467
0.582,-0.0462,-0.5576,0.3004,0.4204,0.2962,1.1511789181692094,-0.1636615811373093,-1.8058252427184467
0.5828,0.028,-0.536,0.3034,0.429,0.2918,1.059639389736477,-0.26629680998613037,-1.8640776699029127
0.5834,0.0986,-0.5038,0.3284,0.4508,0.2996,1.059639389736477,-0.26629680998613037,-1.8640776699029127
0.5828,0.1656,-0.461,0.3262,0.4954,0.3174,0.9403606102635229,-0.3578363384188627,-1.897364771151179
0.5772,0.2228,-0.4064,0.2914,0.5504,0.3296,0.9403606102635229,-0.3578363384188627,-1.897364771151179
0.501,0.2828,-0.2652,0.2888,0.5772,0.3354,0.8599167822468793,-0.43828016643550627,-1.9029126213592233
0.4358,0.2916,-0.1832,0.2864,0.5664,0.3272,0.8460471567267683,-0.49930651872399445,-1.9029126213592233
0.3634,0.295,-0.099,0.2664,0.5402,0.311,0.8460471567267683,-0.49930651872399445,-1.9029126213592233
0.2842,0.2994,-0.016,0.281,0.5132,0.3076,0.8460471567267683,-0.49930651872399445,-1.9029126213592233
0.1628,0.3198,0.1462,0.309,0.4918,0.3026,0.8765603328710125,-0.49375866851595007,-1.9029126213592233
0.1112,0.3466,0.2168,0.2672,0.5734,0.331,0.912621359223301,-0.5242718446601942,-1.8335644937586686
0.0618,0.3814,0.251,0.3006,0.5302,0.3264,0.912621359223301,-0.5242718446601942,-1.8335644937586686
0.007,0.404,0.321,0.3076,0.5556,0.3232,0.957004160887656,-0.565880721220527,-1.7919556171983357
-0.0284,0.4324,0.3862,0.2508,0.5966,0.3344,0.957004160887656,-0.565880721220527,-1.7919556171983357
-0.0616,0.4568,0.446,0.2736,0.5766,0.337,1.0263522884882108,-0.5714285714285714,-1.7503467406380029
-0.1058,0.463,0.5212,0.3136,0.577,0.3372,1.0263522884882108,-0.5714285714285714,-1.7503467406380029
-0.145,0.465,0.6022,0.2694,0.6512,0.3278,1.0263522884882108,-0.5714285714285714,-1.7503467406380029
-0.1832,0.4594,0.682,0.2126,0.6702,0.34,1.1234396671289875,-0.5631067961165048,-1.7142857142857142
-0.2384,0.427,0.764,0.2278,0.6046,0.3238,1.1234396671289875,-0.5631067961165048,-1.7142857142857142
-0.3202,0.3778,0.8614,0.2608,0.579,0.3166,1.2621359223300972,-0.46879334257975036,-1.653259361997226
-0.4022,0.3166,0.9658,0.2094,0.5718,0.2996,1.2621359223300972,-0.46879334257975036,-1.653259361997226
-0.489,0.2492,1.0656,0.1736,0.5594,0.2944,1.3980582524271845,-0.3356449375866852,-1.5561719833564494
-0.5938,0.1812,1.1582,0.169,0.568,0.311,1.3980582524271845,-0.3356449375866852,-1.5561719833564494
-0.7094,0.1116,1.2354,0.172,0.5422,0.3122,1.6005547850208044,-0.10540915395284327,-1.4008321775312067
-0.83,0.0436,1.2958,0.21,0.515,0.3098,1.6005547850208044,-0.10540915395284327,-1.4008321775312067
-0.9384,-0.0148,1.3346,0.2326,0.5024,0.2962,1.7364771151178917,0.12482662968099861,-1.2094313453536754
-1.0214,-0.0568,1.3518,0.243,0.496,0.2762,1.7364771151178917,0.12482662968099861,-1.2094313453536754
-1.0744,-0.0762,1.3502,0.232,0.4814,0.255,1.7364771151178917,0.12482662968099861,-1.2094313453536754
-1.1032,-0.077,1.3336,0.1988,0.4678,0.2386,1.839112343966713,0.34951456310679613,-1.0208044382801664
-1.1232,-0.0652,1.306,0.2044,0.4334,0.2126,1.839112343966713,0.34951456310679613,-1.0208044382801664
-1.1378,-0.0322,1.2536,0.2262,0.427,0.1984,1.8807212205270458,0.5298196948682385,-0.8488210818307905
-1.1392,0.0202,1.1846,0.2206,0.4414,0.206,1.8807212205270458,0.5298196948682385,-0.8488210818307905
-1.1316,0.0792,1.1144,0.2258,0.4518,0.2302,1.8945908460471568,0.6380027739251041,-0.6768377253814147
-1.1232,0.132,1.0476,0.2744,0.455,0.2578,1.8945908460471568,0.6380027739251041,-0.6768377253814147
-1.1048,0.1744,0.989,0.3228,0.4544,0.2858,1.9167822468793343,0.7378640776699029,-0.5242718446601942
-1.0646,0.2084,0.9394,0.3478,0.4584,0.3136,1.9167822468793343,0.7378640776699029,-0.5242718446601942
-1.0006,0.2368,0.8952,0.3342,0.4736,0.3386,1.8779472954230236,0.8183079056865464,-0.44105409153952846
-0.923,0.2574,0.8568,0.2858,0.4918,0.3442,1.8779472954230236,0.8183079056865464,-0.44105409153952846
-0.8502,0.2668,0.8222,0.2488,0.5016,0.3588,1.8779472954230236,0.8183079056865464,-0.44105409153952846
-0.791,0.2612,0.7822,0.1526,0.489,0.2638,1.8335644937586686,0.9320388349514563,-0.3828016643550624
-0.7926,0.258,0.7264,0.291,0.5068,0.4266,1.8335644937586686,0.9320388349514563,-0.3828016643550624
-0.8082,0.2324,0.667,0.314,0.5162,0.4254,1.8085991678224689,0.9875173370319001,-0.27739251040221913
-0.7728,0.1878,0.618,0.3424,0.4062,0.3956,1.8085991678224689,0.9875173370319001,-0.27739251040221913
-0.7412,0.1488,0.5868,0.3792,0.4038,0.4162,1.7725381414701804,1.0402219140083218,-0.17475728155339806
-0.6808,0.1262,0.5512,0.3872,0.4126,0.4072,1.7725381414701804,1.0402219140083218,-0.17475728155339806
-0.6,0.1018,0.52,0.3532,0.3972,0.3902,1.7226074895977808,1.0957004160887656,-0.14424410540915394
-0.5114,0.069,0.4926,0.3154,0.3628,0.3804,1.7226074895977808,1.0957004160887656,-0.14424410540915394
-0.4324,0.042,0.4584,0.3432,0.3676,0.3858,1.7226074895977808,1.0957004160887656,-0.14424410540915394
-0.3582,0.0242,0.4098,0.3716,0.3598,0.3746,1.7087378640776698,1.1567267683772537,-0.14701803051317613
-0.278,0.007,0.3548,0.3762,0.349,0.3658,1.7087378640776698,1.1567267683772537,-0.14701803051317613
-0.1922,-0.007,0.2936,0.3698,0.3418,0.357,1.7031900138696254,1.1622746185852981,-0.14701803051317613
-0.1044,-0.0166,0.2252,0.3608,0.3496,0.35,1.7031900138696254,1.1622746185852981,-0.14701803051317613
-0.018,-0.0238,0.1522,0.351,0.3676,0.3486,1.7170596393897364,1.1400832177531206,-0.19972260748959778
0.0646,-0.0314,0.0766,0.3438,0.3856,0.352,1.7170596393897364,1.1400832177531206,-0.19972260748959778
0.1422,-0.0408,-0.0008,0.3406,0.4088,0.3566,1.7558945908460473,1.1345353675450762,-0.24133148404993066
0.2144,-0.0542,-0.0768,0.3264,0.4316,0.3582,1.7558945908460473,1.1345353675450762,-0.24133148404993066
0.2804,-0.0694,-0.1512,0.281,0.4716,0.3574,1.766990291262136,1.0374479889042996,-0.3273231622746186
0.3336,-0.074,-0.2382,0.2622,0.491,0.3544,1.766990291262136,1.0374479889042996,-0.3273231622746186
0.3622,-0.1016,-0.3122,0.242,0.5,0.349,1.766990291262136,1.0374479889042996,-0.3273231622746186
0.3692,-0.1382,-0.3796,0.2328,0.4944,0.3416,1.8502080443828017,0.9486823855755895,-0.39667128987517336
0.3584,-0.1782,-0.4468,0.2784,0.4512,0.336,1.8502080443828017,0.9486823855755895,-0.39667128987517336
0.3438,-0.2104,-0.5006,0.3148,0.4404,0.3364,1.8890429958391124,0.8349514563106796,-0.42441054091539526
0.3448,-0.227,-0.551,0.328,0.4372,0.3416,1.8890429958391124,0.8349514563106796,-0.42441054091539526
0.365,-0.2308,-0.5984,0.3216,0.445,0.3422,1.9445214979195562,0.7184466019417476,-0.4882108183079057
0.4034,-0.2262,-0.6412,0.294,0.447,0.343,1.9445214979195562,0.7184466019417476,-0.4882108183079057
0.4514,-0.2222,-0.6804,0.2596,0.4382,0.3398,1.972260748959778,0.5963938973647711,-0.5714285714285714
0.4828,-0.2154,-0.7136,0.2358,0.4292,0.3336,1.972260748959778,0.5963938973647711,-0.5714285714285714
0.5274,-0.2074,-0.734,0.2256,0.4324,0.327,1.972260748959778,0.5963938973647711,-0.5714285714285714
0.5702,-0.2008,-0.7654,0.2038,0.448,0.3162,1.969486823855756,0.435506241331484,-0.6907073509015257
0.612,-0.2028,-0.7924,0.168,0.4308,0.2986,1.969486823855756,0.435506241331484,-0.6907073509015257
0.648,-0.2114,-0.812,0.1504,0.383,0.2794,1.9805825242718447,0.31345353675450766,-0.8210818307905686
0.674,-0.2386,-0.8232,0.1472,0.4032,0.2668,1.9805825242718447,0.31345353675450766,-0.8210818307905686
0.6952,-0.2532,-0.8428,0.1336,0.3922,0.262,1.9251040221914009,0.19972260748959778,-0.9486823855755895
0.7138,-0.2682,-0.8628,0.1462,0.3948,0.2668,1.9251040221914009,0.19972260748959778,-0.9486823855755895
0.7452,-0.2802,-0.9174,0.1842,0.417,0.2778,1.8751733703190014,0.052704576976421634,-1.073509015256588
0.7636,-0.2774,-0.9426,0.191,0.4078,0.2718,1.8058252427184467,-0.07212205270457697,-1.1983356449375866
0.7816,-0.2704,-0.9608,0.2068,0.4226,0.2778,1.8058252427184467,-0.07212205270457697,-1.1983356449375866
0.811,-0.2514,-0.9886,0.2218,0.455,0.2842,1.6893203883495145,-0.19972260748959778,-1.3425797503467407
0.8212,-0.249,-0.9894,0.2144,0.4226,0.2754,1.6893203883495145,-0.19972260748959778,-1.3425797503467407
0.826,-0.2532,-0.9794,0.2254,0.3784,0.2624,1.550624133148405,-0.29680998613037446,-1.4535367545076283
0.828,-0.2562,-0.9628,0.2306,0.392,0.26,1.550624133148405,-0.29680998613037446,-1.4535367545076283
0.8322,-0.2502,-0.9476,0.2174,0.4258,0.2676,1.420249653259362,-0.36615811373092927,-1.564493758668516
0.8326,-0.2422,-0.9298,0.2266,0.4724,0.2866,1.420249653259362,-0.36615811373092927,-1.564493758668516
0.8248,-0.241,-0.9068,0.2468,0.504,0.2936,1.2760055478502081,-0.44382801664355065,-1.6615811373092926
0.8128,-0.2532,-0.8754,0.2426,0.4536,0.2676,1.2760055478502081,-0.44382801664355065,-1.6615811373092926
0.7956,-0.2736,-0.831,0.2454,0.3982,0.2468,1.1650485436893203,-0.44382801664355065,-1.7503467406380029
0.7738,-0.2818,-0.7834,0.267,0.3958,0.251,1.1650485436893203,-0.44382801664355065,-1.7503467406380029
0.7546,-0.2776,-0.7382,0.2774,0.414,0.2582,1.1650485436893203,-0.44382801664355065,-1.7503467406380029
0.7412,-0.2624,-0.6952,0.262,0.4288,0.2634,1.0235783633841886,-0.46601941747572817,-1.7919556171983357
0.7274,-0.239,-0.6508,0.2556,0.4506,0.274,1.0235783633841886,-0.46601941747572817,-1.7919556171983357
0.7038,-0.212,-0.6078,0.2772,0.4616,0.2804,0.9098474341192788,-0.49930651872399445,-1.8446601941747574
0.6758,-0.1784,-0.5664,0.2942,0.4638,0.291,0.9098474341192788,-0.49930651872399445,-1.8446601941747574
0.6504,-0.139,-0.5238,0.2964,0.4852,0.3046,0.8238557558945908,-0.5020804438280166,-1.8862690707350902
